,date,bins,total_size,air_aquality
10190,2007-09-19,within 250,0.6499999999999999,31
10191,2007-09-19,within 300,5.3,31
10192,2007-09-19,within 400,0.1,31
10193,2007-09-20,bigger then 400,837.1,36
10194,2007-09-20,within 150,0.44999999999999996,36
10195,2007-09-20,within 250,1.0,36
10196,2007-09-21,bigger then 400,0.2,55
10197,2007-09-21,within 150,0.5,55
10198,2007-09-21,within 250,0.1,55
10199,2007-09-21,within 300,1.1,55
10200,2007-09-21,within 400,0.1,55
10201,2007-09-22,bigger then 400,47.2,43
10202,2007-09-22,within 100,0.1,43
10203,2007-09-22,within 150,1.5,43
10204,2007-09-22,within 200,0.1,43
10205,2007-09-22,within 250,0.81,43
10206,2007-09-22,within 300,0.1,43
10207,2007-09-22,within 350,0.1,43
10208,2007-09-23,bigger then 400,0.4,49
10209,2007-09-23,within 150,2.3000000000000003,49
10210,2007-09-23,within 200,0.4,49
10211,2007-09-23,within 250,1.1,49
10212,2007-09-24,bigger then 400,0.30000000000000004,42
10213,2007-09-24,within 150,0.21000000000000002,42
10214,2007-09-24,within 250,0.3,42
10215,2007-09-24,within 350,0.1,42
10216,2007-09-25,bigger then 400,12.1,48
10217,2007-09-25,within 100,0.1,48
10218,2007-09-25,within 150,1.56,48
10219,2007-09-25,within 200,64995.99999999999,48
10220,2007-09-25,within 300,0.4,48
10221,2007-09-25,within 350,0.1,48
10222,2007-09-26,bigger then 400,12.999999999999998,67
10223,2007-09-26,within 100,0.2,67
10224,2007-09-26,within 150,2.6,67
10225,2007-09-26,within 200,0.44999999999999996,67
10226,2007-09-26,within 250,2.3,67
10227,2007-09-26,within 300,0.8,67
10228,2007-09-27,bigger then 400,0.2,54
10229,2007-09-27,within 100,0.1,54
10230,2007-09-27,within 150,5.85,54
10231,2007-09-27,within 200,1.3,54
10232,2007-09-27,within 250,1.1,54
10233,2007-09-27,within 400,0.30000000000000004,54
10234,2007-09-28,bigger then 400,0.2,40
10235,2007-09-28,within 100,1.0,40
10236,2007-09-28,within 150,2.4000000000000004,40
10237,2007-09-28,within 250,0.1,40
10238,2007-09-28,within 300,0.6,40
10239,2007-09-29,bigger then 400,0.1,36
10240,2007-09-29,within 100,0.1,36
10241,2007-09-29,within 150,0.4,36
10242,2007-09-29,within 200,0.5,36
10243,2007-09-29,within 250,1.2999999999999998,36
10244,2007-09-29,within 300,0.2,36
10245,2007-09-29,within 350,0.1,36
10246,2007-09-30,bigger then 400,1.3000000000000003,30
10247,2007-09-30,within 150,0.2,30
10248,2007-09-30,within 200,0.1,30
10249,2007-09-30,within 250,0.5499999999999999,30
10250,2007-09-30,within 350,2.1,30
10251,2007-10-01,bigger then 400,0.2,32
10252,2007-10-01,within 100,0.5,32
10253,2007-10-01,within 150,1.0,32
10254,2007-10-01,within 200,0.35,32
10255,2007-10-01,within 250,0.6499999999999999,32
10256,2007-10-01,within 300,5.1,32
10257,2007-10-02,bigger then 400,2172.1,45
10258,2007-10-02,within 100,0.3,45
10259,2007-10-02,within 150,0.1,45
10260,2007-10-02,within 200,0.1,45
10261,2007-10-02,within 250,0.1,45
10262,2007-10-02,within 300,64.0,45
10263,2007-10-02,within 400,0.1,45
10264,2007-10-03,bigger then 400,0.2,36
10265,2007-10-03,within 200,1.0,36
10266,2007-10-03,within 250,0.30000000000000004,36
10267,2007-10-04,bigger then 400,0.2,33
10268,2007-10-04,within 100,3.1,33
10269,2007-10-04,within 150,1.5,33
10270,2007-10-04,within 200,0.1,33
10271,2007-10-04,within 300,0.1,33
10272,2007-10-04,within 350,0.1,33
10273,2007-10-04,within 400,11.0,33
10274,2007-10-05,bigger then 400,1.2000000000000002,30
10275,2007-10-05,within 100,1.5,30
10276,2007-10-05,within 150,1.0,30
10277,2007-10-05,within 250,1.1,30
10278,2007-10-06,bigger then 400,4.399999999999999,43
10279,2007-10-06,within 100,0.1,43
10280,2007-10-06,within 150,0.1,43
10281,2007-10-06,within 200,1.2,43
10282,2007-10-06,within 250,0.51,43
10283,2007-10-06,within 300,0.1,43
10284,2007-10-06,within 400,0.1,43
10285,2007-10-07,bigger then 400,37.300000000000004,40
10286,2007-10-07,within 100,0.30000000000000004,40
10287,2007-10-07,within 150,0.65,40
10288,2007-10-07,within 200,2.9000000000000004,40
10289,2007-10-07,within 250,1.1,40
10290,2007-10-07,within 400,0.3,40
10291,2007-10-08,bigger then 400,0.4,49
10292,2007-10-08,within 100,0.1,49
10293,2007-10-08,within 150,4.0,49
10294,2007-10-08,within 200,1.1,49
10295,2007-10-08,within 250,0.1,49
10296,2007-10-08,within 400,0.1,49
10297,2007-10-09,bigger then 400,12.1,28
10298,2007-10-09,within 150,0.7999999999999999,28
10299,2007-10-09,within 200,0.25,28
10300,2007-10-09,within 250,3.1,28
10301,2007-10-09,within 300,0.7,28
10302,2007-10-10,bigger then 400,1.8000000000000003,28
10303,2007-10-10,within 200,12.2,28
10304,2007-10-10,within 250,0.4,28
10305,2007-10-10,within 350,4.1,28
10306,2007-10-11,bigger then 400,0.2,47
10307,2007-10-11,within 150,2.2,47
10308,2007-10-11,within 200,0.1,47
10309,2007-10-11,within 300,0.1,47
10310,2007-10-11,within 400,0.4,47
10311,2007-10-12,bigger then 400,0.4,33
10312,2007-10-12,within 200,0.2,33
10313,2007-10-12,within 400,1.1,33
10314,2007-10-12,within 50,0.1,33
10315,2007-10-13,bigger then 400,0.1,44
10316,2007-10-13,within 150,4.0,44
10317,2007-10-13,within 200,0.4,44
10318,2007-10-13,within 250,0.1,44
10319,2007-10-13,within 400,0.1,44
10320,2007-10-13,within 50,0.2,44
10321,2007-10-14,within 100,17.0,44
10322,2007-10-14,within 400,0.2,44
10323,2007-10-15,bigger then 400,0.2,42
10324,2007-10-15,within 150,6.0,42
10325,2007-10-15,within 350,0.1,42
10326,2007-10-15,within 400,0.1,42
10327,2007-10-16,bigger then 400,0.4,28
10328,2007-10-16,within 150,0.2,28
10329,2007-10-16,within 250,0.1,28
10330,2007-10-17,bigger then 400,0.1,42
10331,2007-10-17,within 100,0.1,42
10332,2007-10-17,within 150,4.0,42
10333,2007-10-17,within 200,0.1,42
10334,2007-10-17,within 250,0.1,42
10335,2007-10-18,bigger then 400,0.2,42
10336,2007-10-18,within 100,0.1,42
10337,2007-10-18,within 150,1.3,42
10338,2007-10-18,within 300,2.5,42
10339,2007-10-19,bigger then 400,0.7999999999999999,24
10340,2007-10-19,within 150,0.30000000000000004,24
10341,2007-10-19,within 200,0.3,24
10342,2007-10-19,within 250,0.4,24
10343,2007-10-19,within 400,0.1,24
10344,2007-10-20,bigger then 400,0.4,28
10345,2007-10-20,within 100,14.0,28
10346,2007-10-20,within 150,0.1,28
10347,2007-10-20,within 200,27.0,28
10348,2007-10-20,within 350,0.2,28
10349,2007-10-21,bigger then 400,251.59999999999997,41
10350,2007-10-21,within 100,0.1,41
10351,2007-10-21,within 150,1.5,41
10352,2007-10-21,within 200,3.1,41
10353,2007-10-21,within 250,2.9000000000000004,41
10354,2007-10-21,within 350,38356.0,41
10355,2007-10-21,within 400,1.1,41
10356,2007-10-22,bigger then 400,2.2,49
10357,2007-10-22,within 150,4.0,49
10358,2007-10-22,within 250,1.2000000000000002,49
10359,2007-10-22,within 300,0.5,49
10360,2007-10-22,within 400,0.30000000000000004,49
10361,2007-10-23,bigger then 400,250.1,60
10362,2007-10-23,within 100,1.4,60
10363,2007-10-23,within 150,1.3,60
10364,2007-10-23,within 200,0.30000000000000004,60
10365,2007-10-23,within 250,2.0,60
10366,2007-10-23,within 300,12.75,60
10367,2007-10-23,within 350,42.5,60
10368,2007-10-23,within 400,250.2,60
10369,2007-10-23,within 50,0.1,60
10370,2007-10-24,bigger then 400,375.0000000000001,54
10371,2007-10-24,within 100,1.2000000000000002,54
10372,2007-10-24,within 200,0.2,54
10373,2007-10-24,within 250,710.0,54
10374,2007-10-24,within 400,0.1,54
10375,2007-10-25,bigger then 400,411.1,50
10376,2007-10-25,within 100,1.5,50
10377,2007-10-25,within 150,0.7,50
10378,2007-10-25,within 250,0.2,50
10379,2007-10-25,within 300,1.0,50
10380,2007-10-25,within 350,2824.0,50
10381,2007-10-25,within 400,124.1,50
10382,2007-10-26,bigger then 400,0.1,54
10383,2007-10-26,within 150,1.3,54
10384,2007-10-26,within 250,6.999999999999999,54
10385,2007-10-26,within 350,4565.1,54
10386,2007-10-26,within 400,0.5,54
10387,2007-10-27,bigger then 400,4.3,55
10388,2007-10-27,within 150,1.6,55
10389,2007-10-27,within 200,0.1,55
10390,2007-10-27,within 250,0.6499999999999999,55
10391,2007-10-27,within 300,0.1,55
10392,2007-10-27,within 350,1.2,55
10393,2007-10-27,within 400,0.1,55
10394,2007-10-28,bigger then 400,0.2,66
10395,2007-10-28,within 100,0.25,66
10396,2007-10-28,within 150,1.4000000000000001,66
10397,2007-10-28,within 200,0.7,66
10398,2007-10-28,within 400,0.44999999999999996,66
10399,2007-10-29,bigger then 400,9472.500000000002,53
10400,2007-10-29,within 150,2.75,53
10401,2007-10-29,within 200,1.7,53
10402,2007-10-29,within 250,0.8499999999999999,53
10403,2007-10-29,within 300,0.1,53
10404,2007-10-30,bigger then 400,0.3,42
10405,2007-10-30,within 150,4.8,42
10406,2007-10-30,within 200,0.9099999999999999,42
10407,2007-10-30,within 250,1.35,42
10408,2007-10-30,within 300,0.1,42
10409,2007-10-31,bigger then 400,288431.2,42
10410,2007-10-31,within 150,2.2500000000000004,42
10411,2007-10-31,within 200,4.749999999999999,42
10412,2007-10-31,within 250,0.1,42
10413,2007-11-01,bigger then 400,21004.2,51
10414,2007-11-01,within 150,0.2,51
10415,2007-11-01,within 200,2.25,51
10416,2007-11-01,within 250,0.30000000000000004,51
10417,2007-11-01,within 300,0.1,51
10418,2007-11-02,bigger then 400,0.2,68
10419,2007-11-02,within 150,13.599999999999998,68
10420,2007-11-02,within 200,0.5,68
10421,2007-11-02,within 250,0.1,68
10422,2007-11-02,within 350,0.1,68
10423,2007-11-02,within 400,0.1,68
10424,2007-11-03,bigger then 400,0.30000000000000004,57
10425,2007-11-03,within 100,3.0,57
10426,2007-11-03,within 150,3.64,57
10427,2007-11-03,within 200,0.2,57
10428,2007-11-03,within 250,0.4,57
10429,2007-11-03,within 400,1.2,57
10430,2007-11-04,bigger then 400,1.1,54
10431,2007-11-04,within 150,1.5,54
10432,2007-11-04,within 300,0.1,54
10433,2007-11-05,bigger then 400,0.1,68
10434,2007-11-05,within 100,0.35,68
10435,2007-11-05,within 150,3.0,68
10436,2007-11-05,within 200,51.1,68
10437,2007-11-05,within 250,1.0,68
10438,2007-11-05,within 350,0.1,68
10439,2007-11-05,within 400,0.1,68
10440,2007-11-06,bigger then 400,0.4,59
10441,2007-11-06,within 100,0.2,59
10442,2007-11-06,within 150,1.2,59
10443,2007-11-06,within 200,0.1,59
10444,2007-11-06,within 250,0.1,59
10445,2007-11-07,bigger then 400,1.2000000000000002,70
10446,2007-11-07,within 200,0.1,70
10447,2007-11-07,within 300,1.6,70
10448,2007-11-07,within 350,0.2,70
10449,2007-11-07,within 400,1.0,70
10450,2007-11-08,within 100,0.1,54
10451,2007-11-08,within 150,0.7,54
10452,2007-11-08,within 200,0.2,54
10453,2007-11-08,within 250,1.0,54
10454,2007-11-08,within 300,1.0,54
10455,2007-11-08,within 400,28476.0,54
10456,2007-11-09,bigger then 400,0.2,55
10457,2007-11-09,within 200,0.5,55
10458,2007-11-10,bigger then 400,1.1,54
10459,2007-11-10,within 150,44.2,54
10460,2007-11-10,within 200,0.1,54
10461,2007-11-10,within 400,0.1,54
10462,2007-11-11,bigger then 400,2.2,33
10463,2007-11-11,within 100,0.2,33
10464,2007-11-11,within 200,0.2,33
10465,2007-11-11,within 400,0.1,33
10466,2007-11-12,bigger then 400,0.1,45
10467,2007-11-12,within 350,10.0,45
10468,2007-11-12,within 400,0.1,45
10469,2007-11-13,bigger then 400,0.2,40
10470,2007-11-13,within 100,0.3,40
10471,2007-11-13,within 150,1.0,40
10472,2007-11-13,within 200,1.1,40
10473,2007-11-13,within 350,0.1,40
10474,2007-11-14,bigger then 400,1.3,44
10475,2007-11-14,within 100,2.0,44
10476,2007-11-14,within 150,0.1,44
10477,2007-11-14,within 250,1.0,44
10478,2007-11-14,within 400,12759.0,44
10479,2007-11-15,within 150,0.1,40
10480,2007-11-15,within 250,1.0,40
10481,2007-11-15,within 350,45300.0,40
10482,2007-11-15,within 400,0.1,40
10483,2007-11-16,bigger then 400,2.2,24
10484,2007-11-16,within 150,1.1,24
10485,2007-11-16,within 250,0.1,24
10486,2007-11-16,within 400,0.2,24
10487,2007-11-17,within 150,0.1,33
10488,2007-11-17,within 200,0.1,33
10489,2007-11-17,within 400,0.1,33
10490,2007-11-18,bigger then 400,0.5,43
10491,2007-11-18,within 150,0.4,43
10492,2007-11-18,within 200,0.1,43
10493,2007-11-18,within 250,0.5,43
10494,2007-11-18,within 400,0.30000000000000004,43
10495,2007-11-19,bigger then 400,0.30000000000000004,35
10496,2007-11-19,within 350,3.1,35
10497,2007-11-19,within 400,0.1,35
10498,2007-11-20,bigger then 400,1.2000000000000002,39
10499,2007-11-20,within 100,1.1,39
10500,2007-11-20,within 200,0.1,39
10501,2007-11-20,within 250,0.1,39
10502,2007-11-20,within 50,3.0,39
10503,2007-11-21,bigger then 400,0.1,46
10504,2007-11-21,within 150,0.1,46
10505,2007-11-21,within 200,0.1,46
10506,2007-11-22,bigger then 400,1.5000000000000002,52
10507,2007-11-22,within 200,0.2,52
10508,2007-11-22,within 400,0.30000000000000004,52
10509,2007-11-23,bigger then 400,0.6,42
10510,2007-11-23,within 150,2.3000000000000003,42
10511,2007-11-23,within 300,0.2,42
10512,2007-11-23,within 350,0.2,42
10513,2007-11-23,within 400,0.1,42
10514,2007-11-24,bigger then 400,0.6,59
10515,2007-11-24,within 100,0.1,59
10516,2007-11-24,within 200,0.30000000000000004,59
10517,2007-11-24,within 350,12.6,59
10518,2007-11-24,within 400,2.0,59
10519,2007-11-25,bigger then 400,0.30000000000000004,82
10520,2007-11-25,within 150,0.2,82
10521,2007-11-25,within 200,0.44999999999999996,82
10522,2007-11-25,within 300,0.1,82
10523,2007-11-25,within 350,1.1,82
10524,2007-11-26,bigger then 400,0.1,81
10525,2007-11-26,within 100,1.0,81
10526,2007-11-26,within 150,0.25,81
10527,2007-11-26,within 200,0.4,81
10528,2007-11-26,within 350,2.75,81
10529,2007-11-26,within 400,0.1,81
10530,2007-11-27,bigger then 400,0.30000000000000004,54
10531,2007-11-27,within 150,2.7,54
10532,2007-11-28,bigger then 400,0.5,43
10533,2007-11-28,within 100,0.2,43
10534,2007-11-28,within 150,1.4,43
10535,2007-11-28,within 200,20.0,43
10536,2007-11-28,within 250,0.1,43
10537,2007-11-28,within 350,4901.0,43
10538,2007-11-29,bigger then 400,0.2,55
10539,2007-11-29,within 100,0.1,55
10540,2007-11-29,within 150,6.4,55
10541,2007-11-29,within 200,1.1,55
10542,2007-11-29,within 300,12.0,55
10543,2007-11-30,bigger then 400,0.1,26
10544,2007-11-30,within 100,0.30000000000000004,26
10545,2007-11-30,within 150,1.2000000000000002,26
10546,2007-12-01,bigger then 400,49390.1,30
10547,2007-12-01,within 150,1.4500000000000002,30
10548,2007-12-01,within 200,0.1,30
10549,2007-12-01,within 250,20.0,30
10550,2007-12-01,within 400,0.1,30
10551,2007-12-02,bigger then 400,0.4,31
10552,2007-12-02,within 150,0.2,31
10553,2007-12-02,within 200,0.1,31
10554,2007-12-03,bigger then 400,0.30000000000000004,38
10555,2007-12-03,within 150,8.4,38
10556,2007-12-03,within 200,2.1,38
10557,2007-12-03,within 250,0.1,38
10558,2007-12-03,within 300,0.1,38
10559,2007-12-04,bigger then 400,0.1,61
10560,2007-12-04,within 100,0.1,61
10561,2007-12-04,within 150,2.1,61
10562,2007-12-05,within 100,1.0,64
10563,2007-12-05,within 250,1.0,64
10564,2007-12-06,bigger then 400,0.1,39
10565,2007-12-06,within 150,5.5,39
10566,2007-12-06,within 300,2290.0,39
10567,2007-12-07,bigger then 400,0.1,29
10568,2007-12-07,within 150,0.2,29
10569,2007-12-08,within 100,1.0,25
10570,2007-12-08,within 150,0.1,25
10571,2007-12-08,within 350,0.3,25
10572,2007-12-09,bigger then 400,0.1,34
